Unnamed: 0,case_id,solver_status,termination_condition,objective_metric,objective_value,objective_unit,total_costs,operating_costs,methanol_output_period,CAPEX_technologies,CAPEX_total_technologies,OPEX_fix_technologies,CAPEX_industries,CAPEX_total_industries,OPEX_fix_industries,solver_time,start_time,end_time,time_step,direct_emitted_co2,indirect_emitted_co2,technology_symbiosis,direct_symbiosis,wt_scale,pv_scale,bess_scale,anaerobic_digester_lvl2_scale,compressor_biogas_scale,steam_generator_scale,reformer_auto_scale,reverse_water_gas_shift_scale,compressor_syngas_mp_to_hp_scale,electrolyzer_lvl2_scale,storage_o2_l_scale,compressor_h2_lp_to_mp_scale,compressor_h2_mp_to_hp_scale,cgh2_scale,biogas_storage_scale,compressor_cgh2_scale,meohsyn_syngas_scale,distillery_syngas_scale,fuel_boiler_aux_scale,storage_meoh_scale,genset_gas_scale,wt_CAPEX,pv_CAPEX,bess_CAPEX,anaerobic_digester_lvl2_CAPEX,compressor_biogas_CAPEX,steam_generator_CAPEX,reformer_auto_CAPEX,reverse_water_gas_shift_CAPEX,compressor_syngas_mp_to_hp_CAPEX,electrolyzer_lvl2_CAPEX,storage_o2_l_CAPEX,compressor_h2_lp_to_mp_CAPEX,compressor_h2_mp_to_hp_CAPEX,cgh2_CAPEX,biogas_storage_CAPEX,compressor_cgh2_CAPEX,meohsyn_syngas_CAPEX,distillery_syngas_CAPEX,fuel_boiler_aux_CAPEX,storage_meoh_CAPEX,genset_gas_CAPEX,wt_OPEX_fix,pv_OPEX_fix,bess_OPEX_fix,anaerobic_digester_lvl2_OPEX_fix,compressor_biogas_OPEX_fix,steam_generator_OPEX_fix,reformer_auto_OPEX_fix,reverse_water_gas_shift_OPEX_fix,compressor_syngas_mp_to_hp_OPEX_fix,electrolyzer_lvl2_OPEX_fix,storage_o2_l_OPEX_fix,compressor_h2_lp_to_mp_OPEX_fix,compressor_h2_mp_to_hp_OPEX_fix,cgh2_OPEX_fix,biogas_storage_OPEX_fix,compressor_cgh2_OPEX_fix,meohsyn_syngas_OPEX_fix,distillery_syngas_OPEX_fix,fuel_boiler_aux_OPEX_fix,storage_meoh_OPEX_fix,genset_gas_OPEX_fix,optimization_mode,bo_penalized,bo_objective,_termination_condition_norm,abs_cost_gap,rel_cost_gap,layout_distance
360,360,ok,optimal,lcom,761.2356264,USD/ton,-22495760.37,-33191158.12,22929.08841,7095606.31,142041755.9,3599791.44,0,0,0,50.81025076,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.08462534,120.4057342,20000,205479.4521,1575503.901,13213.42601,12540038.29,188272.229,6.662424364,0,235689.9243,46870.1554,0,7,125210.2723,23725.7527,23725.7527,112155.834,288,0,0,27589074.39,24147364.79,17237350.06,1999119.309,858990.888,1011734.953,5734707.686,1885344.35,16841606.38,0,1810616.032,613562.013,0,700000,1211485.027,21366672.21,17914713.3,438244.9933,681169.5218,0,0,194743.6012,289702.2203,603169.5106,83832.35458,25763.84314,40460.15854,286669.9196,79061.24229,336755.2399,0,75927.53693,25729.50399,0,0,0,640853.8193,895531.1594,1160.910342,20430.42011,0,BO,0,761.2356264,optimal,0.043294333,0.0056877,0.03015986
361,361,ok,optimal,lcom,771.1977778,USD/ton,-22005298.73,-32689257.33,22611.01713,7073390.905,141597042,3610567.694,0,0,0,47.84629321,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,32.38401731,128.6397334,20000,205479.4521,1575904.48,13216.78558,12540038.29,192738.8821,6.178156409,0,218558.4611,43463.33034,0,7,116109.1825,24288.63288,24288.63288,112184.3501,288,0,0,26347056.86,25459631.42,17237350.06,1999119.309,859165.6052,1011966.464,5734707.686,1915196.51,15735750.44,0,1721346.054,583311.1667,0,700000,1151754.394,21732996.71,18288200.11,438319.6454,681169.5218,0,0,185976.545,305445.8246,603169.5106,83832.35458,25769.08346,40469.41687,286669.9196,80313.08195,314643.1698,0,72184.03227,24460.94555,0,0,0,651841.0452,914201.2362,1161.108096,20430.42011,0,BO,0,771.1977778,optimal,10.00544567,1.314443834,0.087887974
362,362,ok,optimal,lcom,763.9984769,USD/ton,-22225097.28,-32837144.87,22703.84865,7036621.572,140860983.6,3575426.012,0,0,0,49.16941357,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.75072648,109.8403173,20000,205479.4521,1569724.827,13164.95811,12540038.29,185798.9738,6.844402285,0,242127.5752,48150.37007,0,7,128630.2743,23414.07719,23414.07719,111744.4374,288,0,0,28073848.86,22436826.51,17237350.06,1999119.309,856469.2844,1008394.328,5734707.686,1868714.283,17255058.07,0,1843603.523,624740.4581,0,700000,1233556.991,21162805.78,17707451.6,437167.3036,681169.5218,0,0,198165.4893,269180.4474,603169.5106,83832.35458,25688.2123,40326.56403,286669.9196,78363.86636,345022.3861,0,77310.85562,26198.26809,0,0,0,634739.2227,885170.44,1158.055544,20430.42011,0,BO,0,763.9984769,optimal,2.806144819,0.36865122,0.048318895
363,363,ok,optimal,lcom,762.2648194,USD/ton,-22433321.12,-33146342.07,22884.45934,7120851.524,142547121.4,3592169.421,0,0,0,50.00978613,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.92680289,119.7467609,20000,205479.4521,1635500.124,13716.60195,12540038.29,184836.4845,6.860152739,0,242684.7633,48261.17452,0,7,128926.2805,23292.7859,23292.7859,116426.8018,288,0,0,28201837.64,24041581.16,17237350.06,1999119.309,885061.4722,1046344.613,5734707.686,1862222.826,17290790.83,0,1846444.941,625703.3271,0,700000,1235458.187,21083267.95,17626704.57,449357.2978,681169.5218,0,0,199068.9265,288433.1066,603169.5106,83832.35458,26545.7821,41844.22887,286669.9196,78091.64941,345736.8782,0,77430.00946,26238.64566,0,0,0,632353.6325,881134.0103,1190.346821,20430.42011,0,BO,0,762.2648194,optimal,1.072487337,0.140895709,0.04756435
364,364,ok,optimal,lcom,761.1923321,USD/ton,-22493122.47,-33201031.36,22925.59846,7110562.584,142341154.6,3597346.311,0,0,0,46.04394889,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.27787812,119.199096,20000,205479.4521,1552722.182,13022.36044,12540038.29,185756.8412,6.971943556,0,246639.4752,49047.62291,0,7,131027.2212,23408.76771,23408.76771,110534.0654,288,0,0,27729816.48,23953577.01,17237350.06,1999119.309,849039.6586,998558.7031,5734707.686,1868430.354,17544174.03,0,1866550.798,632516.5829,0,700000,1248911.036,21159326.42,17703917.98,433989.0053,681169.5218,0,0,195737.0604,287377.2979,603169.5106,83832.35458,25465.37442,39933.22887,286669.9196,78351.95991,350803.3853,0,78273.1414,26524.35711,0,0,0,634634.8656,884993.7993,1149.636236,20430.42011,0,BO,0,761.1923321,optimal,0,0,0
366,366,ok,optimal,lcom,765.0464974,USD/ton,-22529068.52,-33356041.15,23033.89846,7187308.615,143877477.3,3639664.015,0,0,0,46.89261937,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,35.31084997,118.6816785,20000,205479.4521,1597248.596,13395.79428,12540038.29,191587.8818,6.898998233,0,244058.9615,48534.45257,0,7,129656.3233,24143.58574,24143.58574,113703.7796,288,0,0,28480775.63,23870359.01,17237350.06,1999119.309,868462.3247,1024293.657,5734707.686,1907526.02,17378883.85,0,1853443.572,628074.9476,0,700000,1240140.978,21638824.86,18192057.55,442288.3447,681169.5218,0,0,201037.8722,286378.9098,603169.5106,83832.35458,26047.92137,40962.39199,286669.9196,79991.42269,347498.3365,0,77723.49456,26338.09872,0,0,0,649016.5347,909395.2058,1171.621174,20430.42011,0,BO,0,765.0464974,optimal,3.854165273,0.506332646,0.055572574
367,367,ok,optimal,lcom,764.9541019,USD/ton,-22012038.28,-32607726.11,22503.59899,7030134.092,140731115.4,3565553.739,0,0,0,47.8603301,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,32.5336842,121.4739635,20000,205479.4521,1631773.906,13685.35093,12540038.29,181738.903,6.934171892,0,245303.2648,48781.89926,0,7,130317.3594,22902.43384,22902.43384,116161.5425,288,0,0,26456621.26,24318599.95,17237350.06,1999119.309,883447.9308,1044198.837,5734707.686,1841255.178,17458607.17,0,1859769.453,630218.5938,0,700000,1244373.631,20826513.64,17366492.13,448671.1026,681169.5218,0,0,186749.9295,291756.5731,603169.5106,83832.35458,26497.38691,41758.41742,286669.9196,77212.3786,349092.439,0,77988.76811,26427.99176,0,0,0,624652.7617,868126.3586,1188.529091,20430.42011,0,BO,0,764.9541019,optimal,3.761769793,0.494194389,0.05797863
372,372,ok,optimal,lcom,779.4614586,USD/ton,-23881166.26,-35991133.5,24704.65837,8060302.354,161353300.8,4049664.887,0,0,0,45.70383215,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,37.1486229,151.8671988,20000,205479.4521,2138261.703,17933.15954,12540038.29,207709.3073,9.173362344,0,324516.8663,64534.60409,0,7,172399.5852,26175.18093,26175.18093,152217.03,288,0,0,29811436.62,29075232.27,17237350.06,1999119.309,1096734.883,1331815.275,5734707.686,2013628.633,22458985.97,0,2243297.402,760184.4044,0,700000,1500992.572,22944173.34,21226715.14,537757.7579,681169.5218,0,0,210430.638,348823.129,603169.5106,83832.35458,32894.5346,53260.44829,286669.9196,84440.7979,449077.1864,0,94071.87572,31878.06163,0,0,0,688168.0482,1061093.443,1424.519509,20430.42011,0,BO,0,779.4614586,optimal,18.26912649,2.400067068,0.426066347
374,374,ok,optimal,lcom,775.6496992,USD/ton,-21494442.44,-32007637.02,22166.40736,6987771.433,139883088.3,3525423.148,0,0,0,50.09468317,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,38.00606986,107.5371835,20000,205479.4521,1441065.203,12085.9164,12540038.29,186338.4325,5.756505305,0,203642.1317,40497.01482,0,7,108184.8824,23482.05888,23482.05888,102585.509,288,0,0,30430012.04,22059666.03,17237350.06,1999119.309,799834.0265,933693.8279,5734707.686,1872347.78,14765816.56,0,1641720.401,556328.4853,0,700000,1098476.789,21207335.81,17752686.96,412823.0545,681169.5218,0,0,214796.9897,264655.5549,603169.5106,83832.35458,23989.54248,37339.22623,286669.9196,78516.23575,295248.9201,0,68844.95897,23329.43643,0,0,0,636074.8186,887431.6918,1093.567664,20430.42011,0,BO,0,775.6496992,optimal,14.4573671,1.899305404,0.109501106
395,395,ok,optimal,lcom,766.6916768,USD/ton,-22088247.62,-32694957.64,22613.32467,7021645.803,140561194.6,3585064.223,0,0,0,48.73431993,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.41659741,108.8065758,20000,205479.4521,1474354.508,12365.10693,12540038.29,189472.794,6.689784683,0,236657.823,47062.63525,0,7,125724.4684,23877.04589,23877.04589,104955.284,288,0,0,27830793.99,22267738.95,17237350.06,1999119.309,814581.4358,953083.4965,5734707.686,1893390.886,16903840.11,0,1815594.505,615249.0643,0,700000,1214816.129,21465367.03,18015204.06,419188.3435,681169.5218,0,0,196449.8326,267151.8599,603169.5106,83832.35458,24431.86375,38114.6359,286669.9196,79398.67092,337999.6304,0,76136.30743,25800.24988,0,0,0,643813.9879,900554.5501,1110.429305,20430.42011,0,BO,0,766.6916768,optimal,5.49934476,0.72246455,0.076248426
397,397,ok,optimal,lcom,764.3563607,USD/ton,-22213845.05,-32859889.73,22698.92651,7084837.073,141826174.4,3561207.61,0,0,0,52.20159674,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,36.23483672,116.8139224,20000,205479.4521,1533865.812,12864.21596,12540038.29,183148.7023,6.563446148,0,232188.4709,46173.84365,0,7,123350.1252,23080.0944,23080.0944,109191.7318,288,0,0,29150642.81,23569354.71,17237350.06,1999119.309,840780.9533,987638.1345,5734707.686,1850812.668,16616256.36,0,1792549.332,607439.765,0,700000,1199396.58,20943517.99,17484987.82,430450.7274,681169.5218,0,0,205766.2782,282767.683,603169.5106,83832.35458,25217.66983,39496.50585,286669.9196,77613.16853,332249.2683,0,75169.91634,25472.7697,0,0,0,628162.0909,874049.7906,1140.263344,20430.42011,0,BO,0,764.3563607,optimal,3.164028623,0.415667433,0.036896332
398,398,ok,optimal,lcom,768.4341724,USD/ton,-22179173.06,-32890177.97,22738.53801,7093855.405,142006705.8,3617149.51,0,0,0,47.87075377,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1,1,0,34.77613567,114.0188786,20000,205479.4521,1593826.162,13367.09103,12540038.29,193016.095,6.531068862,0,231043.0921,45946.06945,0,7,122741.6427,24323.56679,24323.56679,113460.1459,288,0,0,28092322.62,23117103.59,17237350.06,1999119.309,866973.3178,1022318.161,5734707.686,1917041.649,16542467.38,0,1786619.962,605430.4841,0,700000,1195429.233,21755654.41,18311345.28,441653.1651,681169.5218,0,0,198295.8905,277341.9085,603169.5106,83832.35458,26003.26136,40883.39019,286669.9196,80390.45722,330773.8256,0,74921.27032,25388.51122,0,0,0,652520.6211,915358.2302,1169.938584,20430.42011,0,BO,0,768.4341724,optimal,7.241840349,0.951381148,0.073908682
