Unnamed: 0,case_id,solver_status,termination_condition,objective_metric,objective_value,objective_unit,total_costs,operating_costs,methanol_output_period,CAPEX_technologies,CAPEX_total_technologies,OPEX_fix_technologies,CAPEX_industries,CAPEX_total_industries,OPEX_fix_industries,solver_time,start_time,end_time,time_step,direct_emitted_co2,indirect_emitted_co2,technology_symbiosis,direct_symbiosis,wt_scale,pv_scale,bess_scale,anaerobic_digester_lvl2_scale,compressor_biogas_scale,steam_generator_scale,reformer_auto_scale,reverse_water_gas_shift_scale,compressor_syngas_mp_to_hp_scale,electrolyzer_lvl2_scale,storage_o2_l_scale,compressor_h2_lp_to_mp_scale,compressor_h2_mp_to_hp_scale,cgh2_scale,biogas_storage_scale,compressor_cgh2_scale,meohsyn_syngas_scale,distillery_syngas_scale,fuel_boiler_aux_scale,storage_meoh_scale,genset_gas_scale,wt_CAPEX,pv_CAPEX,bess_CAPEX,anaerobic_digester_lvl2_CAPEX,compressor_biogas_CAPEX,steam_generator_CAPEX,reformer_auto_CAPEX,reverse_water_gas_shift_CAPEX,compressor_syngas_mp_to_hp_CAPEX,electrolyzer_lvl2_CAPEX,storage_o2_l_CAPEX,compressor_h2_lp_to_mp_CAPEX,compressor_h2_mp_to_hp_CAPEX,cgh2_CAPEX,biogas_storage_CAPEX,compressor_cgh2_CAPEX,meohsyn_syngas_CAPEX,distillery_syngas_CAPEX,fuel_boiler_aux_CAPEX,storage_meoh_CAPEX,genset_gas_CAPEX,wt_OPEX_fix,pv_OPEX_fix,bess_OPEX_fix,anaerobic_digester_lvl2_OPEX_fix,compressor_biogas_OPEX_fix,steam_generator_OPEX_fix,reformer_auto_OPEX_fix,reverse_water_gas_shift_OPEX_fix,compressor_syngas_mp_to_hp_OPEX_fix,electrolyzer_lvl2_OPEX_fix,storage_o2_l_OPEX_fix,compressor_h2_lp_to_mp_OPEX_fix,compressor_h2_mp_to_hp_OPEX_fix,cgh2_OPEX_fix,biogas_storage_OPEX_fix,compressor_cgh2_OPEX_fix,meohsyn_syngas_OPEX_fix,distillery_syngas_OPEX_fix,fuel_boiler_aux_OPEX_fix,storage_meoh_OPEX_fix,genset_gas_OPEX_fix,optimization_mode,bo_penalized,bo_objective,_termination_condition_norm,abs_cost_gap,rel_cost_gap,layout_distance
0.0,0.0,ok,optimal,lcom,27727808.34580738,USD/ton,213177370132.3754,213161067676.9414,9708.04323429,11493328.91665925,230493611.8635219,4809126.517281874,0,0,0,583.492317199707,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,27.60249705311444,53.75668818617284,2.720359218131537,20000,205479.4520547945,1213097.698766512,10174,12540038.28734183,167689.8851058087,28.60804277577373,0,1012038.121235771,201257.5809275682,5.512984204454809,0.2524419150517242,537645.2519065036,21132,16406,86357.12294666216,288,0.7115512775918348,39046371.75449607,41574181.97527848,1013554.280807199,17237350.05768161,1999119.308959896,696898.6027442485,799641.6756253854,5734707.685855009,1744630.608451359,62510616.52009497,0,4806619.943390841,1628815.47330644,12730493.11702167,25244.19150517242,3216114.289715953,19646460.73209291,12948475.67876864,367837.5671872156,681169.5217856169,2085308.878753225,585708.2829369613,293460.5851617501,12159.87450864308,603169.5106371151,83832.3545775171,20902.18480422646,31978.36436131113,286669.9195931409,73160.46176882673,1249926.948022358,0,201563.8914634638,68303.7954201019,0,0,0,589259.2571632522,647275.9702891302,974.4011741727013,20430.42010889874,40350.29529100483,BO,0.0,27727808.34580738,optimal,27727004.332367394,3448574.7318821778,1.2947271301192318
1.0,1.0,ok,optimal,lcom,1365.375310892371,USD/ton,-9232077.085425258,-26910183.48965217,18367.8057074,12758468.86547979,257000034.5113823,4919637.538747122,0,0,0,1295.070496082306,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,50.28721624627656,38.96490821856244,189.5656366739546,20000,205479.4520547945,1279511.638044372,10731,12540038.28734183,273357.0491257287,7.183432981152372,0,254121.1251412463,50535.45102240693,9.286928227407078,5.638173241551391,135001.8477312871,34448,18372,91084.95049544246,288,4.846576569567982,66994474.57142258,31120083.23830111,34718399.64242867,17237350.05768161,1999119.308959896,727257.7584490627,838936.3958768969,5734707.685855009,2420433.597473773,18022427.62937404,0,1904299.246706376,645308.3695760235,21445223.03941043,563817.324155139,1274168.561558291,27999243.47707715,14304541.01726447,381211.1114320867,681169.5217856169,7987862.956594129,1004938.920169287,219668.010372994,416525.6768060141,603169.5106371151,83832.3545775171,21812.75153594826,33549.79431547889,286669.9195931409,101500.0188659712,360366.2740311602,0,79856.10911569191,27060.77611660048,0,0,0,839785.5286720602,715063.7570159932,1009.827673196985,20430.42010889874,104397.8891400535,BO,0.0,1365.375310892371,optimal,561.3618709042391,69.81996108330296,1.5887773639179783
2.0,2.0,ok,optimal,lcom,1663.095612137686,USD/ton,-4480312.206238952,-24588354.54695841,16790.994894,14162901.34501236,283955437.009049,5945140.995707096,0,0,0,813.118007183075,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,64.10760433830994,31.91403654649372,89.58159842140014,20000,205479.4520547945,3145421.397037604,26380,12540038.28734183,133663.0903237858,24.65527180089848,0,872204.8952285845,173449.8371193208,8.380288304811536,0.6413878456956162,463358.8505901856,16844,31642,223913.9869601875,288,0.7647906908646823,83357703.80675921,26002674.66757195,16592852.54218542,17237350.05768161,1999119.308959896,1493468.407639285,1884951.467110698,5734707.685855009,1498689.24333542,54680599.26238954,0,4350831.741776408,1474362.888312507,19351624.93243725,64138.78456956163,2911145.940738894,16667681.07071345,25082574.8878414,696451.2631347209,681169.5217856169,2193339.528251171,1250392.68368393,183545.6468693432,199068.7706362464,603169.5106371151,83832.3545775171,44793.8229935098,75380.84451577863,286669.9195931409,62846.99841860521,1093362.349579468,0,182450.5759356028,61826.88140471872,0,0,0,499916.2699222888,1253842.413628509,1844.898371152882,20430.42010889874,41766.63483127132,BO,0.0,1663.095612137686,optimal,859.082172149554,106.8492303017018,1.595490471515028
3.0,3.0,ok,optimal,lcom,4543199.63704134,USD/ton,31474029698.85691,31459731916.80831,8750.977641306,9919607.712550446,199209539.0087123,4378174.336046536,0,0,0,637.5629019737244,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,12.69677222691555,11.13702219887199,116.1509695468644,20000,205479.4520547945,2302548.6200983,19311,12540038.28734183,195392.2033390274,21.95514178110435,0,776685.0956483474,154454.4224300691,8.550400547067293,4.449421494118045,412613.9570631846,24623,16270,163912.1683922737,288,1.300651181890855,19411144.63716002,10081534.3662013,23462283.51322506,17237350.05768161,1999119.308959896,1163643.688336989,1423564.495898908,5734707.685855009,1932821.424296833,49260302.19914016,0,4025520.20459882,1364124.826714036,19744445.34491152,444942.1494118045,2693479.660556934,21949497.78182907,12853970.81833534,565100.6567900102,681169.5217856169,3180816.667023361,291173.4864062719,71162.7465380552,281483.1219298973,603169.5106371151,83832.3545775171,34901.34048786081,56929.5792469528,286669.9195931409,81052.17645112758,984981.1538274803,0,168808.7527534647,57204.08764426557,0,0,0,658334.5944289691,642551.8060900727,1496.950808240035,20430.42010889874,53992.3345172067,BO,0.0,4543199.63704134,optimal,4542395.623601352,564965.135864943,1.014671994489833
5.0,5.0,ok,optimal,lcom,1965.210044461639,USD/ton,-488469.6779307462,-25972936.50649539,17727.9514822,18809984.90559663,376707213.5412772,6674481.922968015,0,0,0,930.1459782123566,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,63.68699894269174,145.5862356422339,124.9364374856725,20000,205479.4520547945,2680404.587013091,22480,12540038.28734183,140709.6840193167,29.00511424081163,0,1026084.921382952,204050.9786841098,9.120349561537283,6.66038478770693,545107.6144846934,17732,29242,190810.7060979915,288,0.1873504146027838,82865328.42187405,101916087.5589478,24871575.76769841,17237350.05768161,1999119.308959896,1314054.121278116,1632185.580535325,5734707.685855009,1551175.577754115,63290943.90514799,0,4851216.924601224,1643928.016822203,21060562.30383559,666038.478770693,3245954.175173535,17300224.42431687,23400551.15798511,625662.5291300592,681169.5217856169,819378.0231241132,1243006.892679973,719397.3103362458,298390.7679089078,603169.5106371151,83832.3545775171,39412.6232676498,65272.51741702468,286669.9195931409,65047.99411593131,1265529.933261578,0,203434.0499503332,68937.53453757394,0,0,0,518888.2380416683,1169760.428319825,1657.379118946555,20430.42010889874,21644.04909568599,BO,0.0,1965.210044461639,optimal,1161.196604473507,144.42502410042394,1.7404530056594527
6.0,6.0,ok,optimal,lcom,1258.373381371529,USD/ton,-15588934.30937469,-38880366.40648869,26540.3066327,16896466.98646186,338746928.5836077,6394965.110652138,0,0,0,620.5449588298798,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,7.660936156547247,145.4829688076969,161.4712176882167,20000,205479.4520547945,3097846.600319711,25981,12540038.28734183,242163.1754577874,37.8903276873335,0,1340408.23226711,266558.4552803912,7.756958121559832,5.558224159831151,712091.8733919021,30517,29134,220527.2666873628,288,0.9455603358001624,12319151.85354936,101851023.4918863,30537121.93660488,17237350.05768161,1999119.308959896,1475369.827245472,1859272.891226859,5734707.685855009,2231702.580153142,80498905.48513502,0,5802387.487661417,1966250.42822823,17912241.05009174,555822.4159831151,3882383.365715491,25644558.13396316,23324479.68897878,689375.8232670296,681169.5217856169,2544535.549635415,184791.2867487169,718938.0411868443,366361.7998914871,603169.5106371151,83832.3545775171,44250.98954457481,74353.93598796742,286669.9195931409,93585.65102765016,1609610.604621536,0,243321.0479642964,82454.00979753683,0,0,0,769161.0963604428,1165957.723265273,1826.155541355518,20430.42010889874,46250.56379778417,BO,0.0,1258.373381371529,optimal,454.359941383397,56.51148585154295,1.5764989668187341
7.0,7.0,ok,optimal,lcom,6983161.000164693,USD/ton,83603955853.15607,83580889135.5724,15120.77293693,16479431.64489377,330240351.5098244,6587285.93876066,0,0,0,666.8555083274841,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,16.86622583488221,139.1445808872647,103.0786203358136,20000,205479.4520547945,2606717.30788613,21862,12540038.28734183,182013.1977414317,43.48344219071163,0,1538270.250938615,305906.0158116563,1.481581932918228,1.087909642043345,817206.0708111391,22937,31508,185565.1092844435,288,0.5554013384652906,25063589.55530293,97848489.41558422,21324894.17194345,17237350.05768161,1999119.308959896,1285073.947364285,1591745.979382854,5734707.685855009,1843116.623120759,91118376.83918045,0,6363114.667956658,2156263.601377942,3421244.81040199,108790.9642043345,4257566.491991015,20849297.84986278,24989076.0584067,614085.5053252114,681169.5217856169,1753278.454136711,375961.9996186428,690685.266595635,255840.3056957271,603169.5106371151,83832.3545775171,38543.41654457674,63655.30268235187,286669.9195931409,77290.43763654382,1821951.550177654,0,266834.94210212,90422.14438284756,0,0,0,625336.1320859529,1249168.539495009,1626.711599924151,20430.42010889874,35866.98522700246,BO,0.0,6983161.000164693,optimal,6982356.986724705,868437.8443758069,1.4716619970752685
8.0,8.0,ok,optimal,lcom,1187.705787915813,USD/ton,-14434472.75820154,-32859976.12749381,22436.8758518,13298855.14861054,267435624.5305886,5126648.220681734,0,0,0,1302.64647936821,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,67.59245073259268,39.08206960691321,182.538818049745,20000,205479.4520547945,1507131.404797396,12640,12540038.28734183,179815.1048882086,7.727010566049186,0,273350.725784556,54359.51933215603,7.699268870517618,5.715152910276675,145217.5730730454,22660,22442,107288.5820764507,288,3.280111305458762,87424976.3885552,31204286.49431954,33684972.27483215,17237350.05768161,1999119.308959896,829036.9097278744,972131.9730108083,5734707.685855009,1828173.548745323,19245305.34032772,0,1999679.687055534,677629.8634576251,17779025.97345038,571515.2910276675,1337987.711143462,20666447.04557127,17058876.85456815,425409.4762309305,681169.5217856169,6077823.124282822,1311403.095998257,220262.3777329672,404127.3797027123,603169.5106371151,83832.3545775171,24865.4289568381,38876.40100287066,286669.9195931409,76663.80514697447,384818.245394545,0,83855.85383291467,28416.1664244292,0,0,0,619851.8603599765,852749.1066912538,1126.909076507233,20430.42010889874,85529.38544481584,BO,0.0,1187.705787915813,optimal,383.6923479276811,47.72213110434383,1.3859780736503866
9.0,9.0,ok,optimal,lcom,1926.83950945779,USD/ton,-906370.9151114132,-22916795.24754425,15642.4282098,16360250.79752347,328215997.6534181,5650173.534909366,0,0,0,960.9938623905182,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,60.65171271624485,146.2237359448256,134.5666758577033,20000,205479.4520547945,3570852.160670287,29948,12540038.28734183,124156.5371174277,9.880249139658043,0,349523.6935645429,69507.55269749434,8.043937613910952,1.756057543133919,185684.4622061634,15646,26901,254199.2449387299,288,1.527980960830744,79302323.52410689,102317647.5052886,26393806.37700989,17237350.05768161,1999119.308959896,1652990.915198098,2112924.128635217,5734707.685855009,1426407.168150918,24010740.64323137,0,2357692.794171796,798949.4800250437,18574929.40844947,175605.7543133919,1577534.645010248,15799552.97322824,21743831.60735716,758233.664652485,681169.5217856169,3560480.490307208,1189560.659726795,722231.8102886624,316653.3647258256,603169.5106371151,83832.3545775171,49578.4056003594,84497.66903464506,286669.9195931409,59815.87539892982,480105.1956078993,0,98869.00567665554,33503.66123662217,0,0,0,473878.3730805923,1086943.363112065,2008.55986185505,20430.42010889874,58425.38664178945,BO,0.0,1926.83950945779,optimal,1122.826069469658,139.6526492748967,1.6925657960732785
10.0,10.0,ok,optimal,lcom,1339.127599067698,USD/ton,-8066943.732531978,-21290440.66370226,15412.2565891,8686871.653310109,175017358.982114,4536625.277860174,0,0,0,861.1131203174591,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,10.87094380252996,7.203506655380409,138.7336721638518,20000,205479.4520547945,3299950.060061135,27676,12540038.28734183,214667.1764093478,9.563652658451776,0,338323.7764453901,67280.29645220825,3.747773649526252,1.752009665713161,179734.5062366135,27052,33605,234914.4618313173,288,2.922583659293678,16879814.72483437,6811206.129913045,27045655.53715913,17237350.05768161,1999119.308959896,1551882.603290639,1968094.058793399,5734707.685855009,2058575.823757013,23317171.42178664,0,2306803.854039394,781704.7853988758,8654297.723344807,175200.9665713161,1543484.803442607,23498867.7814135,26446931.73880209,719193.6529181624,681169.5217856169,5606126.802366851,253202.713966333,48078.40928127347,324473.7687595063,603169.5106371151,83832.3545775171,46545.84876581992,78705.78889001197,286669.9195931409,86325.64230080391,466236.9775601061,0,96734.99613848883,32780.51112346857,0,0,0,704805.0822932172,1322044.681326646,1905.142928221737,20430.42010889874,80683.50960960542,BO,0.0,1339.127599067698,optimal,535.114159079566,66.55537488122894,1.0372479552833138
