Unnamed: 0,case_id,solver_status,termination_condition,objective_metric,objective_value,objective_unit,total_costs,operating_costs,methanol_output_period,CAPEX_technologies,CAPEX_total_technologies,OPEX_fix_technologies,CAPEX_industries,CAPEX_total_industries,OPEX_fix_industries,solver_time,start_time,end_time,time_step,direct_emitted_co2,indirect_emitted_co2,technology_symbiosis,direct_symbiosis,wt_scale,pv_scale,bess_scale,anaerobic_digester_lvl2_scale,compressor_biogas_scale,steam_generator_scale,reformer_auto_scale,reverse_water_gas_shift_scale,compressor_syngas_mp_to_hp_scale,electrolyzer_lvl2_scale,storage_o2_l_scale,compressor_h2_lp_to_mp_scale,compressor_h2_mp_to_hp_scale,cgh2_scale,biogas_storage_scale,compressor_cgh2_scale,meohsyn_syngas_scale,distillery_syngas_scale,fuel_boiler_aux_scale,storage_meoh_scale,genset_gas_scale,wt_CAPEX,pv_CAPEX,bess_CAPEX,anaerobic_digester_lvl2_CAPEX,compressor_biogas_CAPEX,steam_generator_CAPEX,reformer_auto_CAPEX,reverse_water_gas_shift_CAPEX,compressor_syngas_mp_to_hp_CAPEX,electrolyzer_lvl2_CAPEX,storage_o2_l_CAPEX,compressor_h2_lp_to_mp_CAPEX,compressor_h2_mp_to_hp_CAPEX,cgh2_CAPEX,biogas_storage_CAPEX,compressor_cgh2_CAPEX,meohsyn_syngas_CAPEX,distillery_syngas_CAPEX,fuel_boiler_aux_CAPEX,storage_meoh_CAPEX,genset_gas_CAPEX,wt_OPEX_fix,pv_OPEX_fix,bess_OPEX_fix,anaerobic_digester_lvl2_OPEX_fix,compressor_biogas_OPEX_fix,steam_generator_OPEX_fix,reformer_auto_OPEX_fix,reverse_water_gas_shift_OPEX_fix,compressor_syngas_mp_to_hp_OPEX_fix,electrolyzer_lvl2_OPEX_fix,storage_o2_l_OPEX_fix,compressor_h2_lp_to_mp_OPEX_fix,compressor_h2_mp_to_hp_OPEX_fix,cgh2_OPEX_fix,biogas_storage_OPEX_fix,compressor_cgh2_OPEX_fix,meohsyn_syngas_OPEX_fix,distillery_syngas_OPEX_fix,fuel_boiler_aux_OPEX_fix,storage_meoh_OPEX_fix,genset_gas_OPEX_fix,optimization_mode,bo_penalized,bo_objective,_termination_condition_norm,abs_cost_gap,rel_cost_gap,layout_distance
198.0,198.0,ok,optimal,lcom,826.5162189857649,USD/ton,-17098255.80689795,-26008045.04771237,18397.1071234,5686365.291245375,114724517.4948879,3223423.94956905,0,0,0,1023.053117036819,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.5601642271938706,15.12552158141469,59.20644956601534,20000,205479.4520547945,2466258.384242828,20684,12540038.28734183,155921.7562201417,4.463520935580789,0,157901.516617106,31400.86978181085,0.9706366273327729,5.129916987835509,83885.18070283756,19649,22848,175566.2208599135,288,2.112478499082057,1170067.68068917,13279257.17240551,11913550.84407346,17237350.05768161,1999119.308959896,1229373.452029894,1514341.89250401,5734707.685855009,1661618.762799952,11744222.45438005,0,1384448.171131731,469146.84948845,2241378.25270823,512991.6987835509,926335.6784990203,18636923.22970166,17330163.9098926,591713.8772909199,681169.5217856169,4466636.994227568,17551.39597823386,93734.58226176881,142929.9702635553,603169.5106371151,83832.3545775171,36872.78319478703,60559.84609383626,286669.9195931409,69679.38965492496,234830.8326887159,0,58056.33983741336,19673.50565770054,0,0,0,558980.0467319423,866310.3625732827,1567.449190183185,20430.42010889874,68575.24052603477,BO,0.0,826.5162189857649,optimal,22.50277899763296,2.798806323183493,0.11139729605481903
200.0,200.0,ok,optimal,lcom,812.3817026354145,USD/ton,-17716317.72179808,-26701740.43982914,18835.2504186,5753382.522209767,116132680.2623555,3232040.1958213,0,0,0,964.3130669593811,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.5369655094592943,16.74443740055548,60.27362805076039,20000,205479.4520547945,2319837.706624853,19456,12540038.28734183,156548.6491277396,4.326792165556912,0,153064.5996487413,30438.98288469288,0.9932150691146069,5.028003339857888,81315.56856339383,19728,23027,165142.9313986887,288,2.340988845103951,1126364.363587971,14551841.71990559,12085033.95024853,17237350.05768161,1999119.308959896,1170628.392232568,1433181.067372623,5734707.685855009,1666091.827069866,11419941.56275288,0,1355888.474668966,459468.8478866277,2293516.02184322,502800.3339857887,907226.3565668493,18691218.13936065,17449586.52703166,567940.0611450936,681169.5217856169,4799606.042414493,16895.8319996154,102717.4025659481,144987.2977209269,603169.5106371151,83832.3545775171,35110.83376429052,57314.15428333086,286669.9195931409,69866.96600829353,228346.6953095362,0,56858.69916146067,19267.66211537196,0,0,0,560608.522138769,872280.1301583507,1504.472386198211,20430.42010889874,72179.3232925366,BO,0.0,812.3817026354145,optimal,8.368262647282563,1.040811288851849,0.05208209335884389
202.0,202.0,ok,optimal,lcom,838.0940669301912,USD/ton,-16436039.95411826,-25160325.16713734,17860.8053449,5544055.794000387,111849589.7089796,3180229.419018694,0,0,0,953.0713677406311,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.1600512738008043,16.19797485180722,44.53986114015898,20000,205479.4520547945,2264393.394660392,18991,12540038.28734183,154945.7077690716,4.355538313420523,0,154081.5233755644,30641.21203491338,0.9960271769207991,5.125732459237907,81855.80929326861,19526,23132,161196.0017574269,288,2.024736247132882,378931.205310232,14123720.23618881,9487353.762831006,17237350.05768161,1999119.308959896,1148191.887783707,1402316.070205825,5734707.685855009,1654642.538453999,11488203.10097764,0,1361917.365882828,461511.8534522172,2300009.695277315,512573.2459237907,911260.2938059911,18552268.44126957,17519587.02299844,558809.3561630963,681169.5217856169,4335947.058173053,5684.091392894476,99695.41211027175,113822.2524039369,603169.5106371151,83832.3545775171,34437.89230551269,56079.83626877918,286669.9195931409,69386.84417734337,229711.614436724,0,57111.51856232612,19353.33482445476,0,0,0,556440.9829062975,875779.3558642701,1480.285162137558,20430.42010889874,67143.79368707402,BO,0.0,838.0940669301912,optimal,34.08062694205921,4.238813090308823,0.10382817197791107
203.0,203.0,ok,optimal,lcom,841.7117858141606,USD/ton,-16458251.90787488,-25286715.49294213,17940.8033694,5627452.218032216,113512777.3959343,3201011.367035032,0,0,0,830.617504119873,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.5580051420717882,17.51488261989368,44.3015047492456,20000,205479.4520547945,2329853.453302304,19540,12540038.28734183,156247.1057038318,4.232945023998317,0,149744.6631689645,29778.76824382816,0.9914185950136863,5.140576648828472,79551.85230851237,19690,23245,165855.925140336,288,2.003874065922106,1166008.001698145,15153081.74641854,9446714.495045038,17237350.05768161,1999119.308959896,1174669.938431532,1438748.765576922,5734707.685855009,1663940.965803927,11196771.50663501,0,1336113.298862515,452767.6498055954,2289367.633179564,514057.6648828472,893994.7663346691,18665109.07837106,17594878.30944549,569581.7624169833,681169.5217856169,4304625.238744294,17490.49947225223,106961.3886558746,113334.692530965,603169.5106371151,83832.3545775171,35232.05246843614,57536.81136494387,286669.9195931409,69776.77040891882,223884.3130349395,0,56029.43422334066,18986.64976603121,0,0,0,559825.4291382661,879543.0606970512,1508.821250451535,20430.42010889874,66799.23910688903,BO,0.0,841.7117858141606,optimal,37.698345826028685,4.688770603957211,0.11190408937004388
204.0,204.0,ok,optimal,lcom,838.1857852720765,USD/ton,-16727103.86918122,-25662626.11418787,18178.5352384,5715342.195987972,115373012.2202788,3220180.049018675,0,0,0,848.4186592102051,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.09988438733826484,18.70895018840046,43.16859787231169,20000,205479.4520547945,2279655.484835555,19119,12540038.28734183,156120.1400516601,4.886542753573039,0,172866.3364503999,34376.82827138634,1.018136994786579,5.085630328451243,91835.24123927492,19674,22852,162282.4684113656,288,2.347378985859456,247899.1279099555,16079736.76988381,9252953.126126843,17237350.05768161,1999119.308959896,1154378.808762662,1410819.703705979,5734707.685855009,1663034.930271757,12741365.75997043,0,1471037.91614565,498489.4474407303,2351065.325716357,508563.0328451243,984272.9649002557,18654111.64488617,17332833.79505653,561330.0424369327,681169.5217856169,4808773.24993749,3718.567590930935,113502.3886830284,111010.0869570122,603169.5106371151,83832.3545775171,34623.45755871025,56419.90395003189,286669.9195931409,69738.77613231298,254769.1464997283,0,61687.44988384694,20903.97702813661,0,0,0,559495.5814586064,866443.8263533382,1486.962456367532,20430.42010889874,72277.71954995257,BO,0.0,838.1857852720765,optimal,34.17234528394454,4.250220653581233,0.08392162604378799
205.0,205.0,ok,optimal,lcom,840.7929051632091,USD/ton,-16713546.92615685,-25703682.55348865,18204.6533226,5757289.571645938,116248991.93281,3232846.055685865,0,0,0,815.1909234523773,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,1.118910120704099,17.98753243251849,45.79309998621687,20000,205479.4520547945,2316499.124399037,19428,12540038.28734183,156985.09355708,4.364076987258058,0,154383.5875012411,30701.28160536044,1.04056524882707,5.119591849243498,82016.28086003431,19783,23068,164905.2668181396,288,2.474843521724494,2180935.550298589,15520613.67944878,9700319.597370427,17237350.05768161,1999119.308959896,1169280.435206644,1431324.634236856,5734707.685855009,1669202.495986215,11508470.6232582,0,1363705.63865884,462117.8440240466,2402856.283771081,511959.1849243498,912456.8289380753,18728983.09041802,17476924.60266962,567392.3078976901,681169.5217856169,4990102.561420394,32714.74298286051,109555.694328487,116377.2589503701,603169.5106371151,83832.3545775171,35070.40428609517,57239.91391162745,286669.9195931409,69997.41079885699,230116.8723541527,0,57186.50914281227,19378.74682275849,0,0,0,561741.2120064419,873646.7218617595,1503.021388651907,20430.42010889874,74215.34193431912,BO,0.0,840.7929051632091,optimal,36.77946517507712,4.574483876242171,0.08150150292788973
206.0,206.0,ok,optimal,lcom,834.4263022474012,USD/ton,-16861285.40351059,-25799475.70038895,18265.2558248,5721847.426042571,115522161.6141056,3216342.870835786,0,0,0,815.9527685642242,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.6357699478952316,18.39450708661296,45.96178371579601,20000,205479.4520547945,2230053.691766274,18703,12540038.28734183,156072.5279320957,4.43767689002007,0,156987.25766135,31219.05692129119,1.009129582847722,5.234238981987509,83399.48063259218,19668,22954,158751.4517860647,288,2.413646281660323,1311285.158506262,15836302.80492237,9728894.805972656,17237350.05768161,1999119.308959896,1134240.697894956,1383161.866602429,5734707.685855009,1662695.104264031,11683004.94179682,0,1379072.283239378,467325.1266385157,2330265.557126933,523423.898198751,922738.6664460327,18649986.97329891,17400896.94910047,553117.2128065901,681169.5217856169,4903402.993008354,19669.70410102156,111784.056044558,116720.0831653541,603169.5106371151,83832.3545775171,34019.45216494527,55313.84304887714,286669.9195931409,69724.52564998975,233606.7619159684,0,57830.9038977269,19597.11236030544,0,0,0,559371.869562164,869846.2070788909,1465.206682762677,20430.42010889874,73290.94024655006,BO,0.0,834.4263022474012,optimal,30.412862259269218,3.7826310788683015,0.06683413369591161
207.0,207.0,ok,optimal,lcom,804.013439988132,USD/ton,-18180806.22869312,-27274499.10942448,19193.8305894,5848685.877554033,118045501.8832501,3245007.003177324,0,0,0,891.6383678913116,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.4769264111630295,18.84671922153003,60.59827804588637,20000,205479.4520547945,2243169.550510555,18813,12540038.28734183,156707.3561929543,4.538917522482177,0,160568.7462753295,31931.28477066212,0.9638026002065427,5.276295660229749,85302.1464587688,19748,22785,159685.1340667933,288,2.358474614452378,1012356.290768541,16186264.8583237,12137080.56004687,17237350.05768161,1999119.308959896,1139574.313617394,1390481.165292802,5734707.685855009,1667223.310121454,11922614.78859906,0,1400073.259738547,474441.7108243377,2225597.228844292,527629.5660229749,936790.4411676513,18704954.194707,17288105.81271493,555294.6860435485,681169.5217856169,4824673.122134873,15185.67380638118,114254.340824584,145611.7144450555,603169.5106371151,83832.3545775171,34179.42410500389,55606.54815358167,286669.9195931409,69914.41434614614,238397.864950976,0,58711.57235031089,19895.54377766641,0,0,0,561020.5097165885,864207.9378296643,1470.97480616303,20430.42010889874,72448.2791485306,BO,0.0,804.013439988132,optimal,0.0,0.0,0.0
208.0,208.0,ok,optimal,lcom,835.2029627236892,USD/ton,-16739399.85304433,-25609917.60092229,18145.3121863,5671086.556048579,114515765.5835755,3199431.191829376,0,0,0,812.807847738266,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,0.1109909447192326,18.80329485121378,45.00055589381674,20000,205479.4520547945,2224568.878109575,18657,12540038.28734183,155826.531981013,4.352196412288253,0,153963.3002811092,30617.70176044786,1.016544687174127,5.277673305687864,81793.00327433928,19637,23069,158361.0028323054,288,2.447995590533273,272574.9512188548,16152695.96739252,9565778.287989136,17237350.05768161,1999119.308959896,1132008.417845943,1380099.793697709,5734707.685855009,1660938.79122758,11480269.63362304,0,1361217.14942109,461274.5716573228,2347388.394974541,527767.3305687864,910791.7782597211,18628670.65444393,17477591.31212203,552205.3805845503,681169.5217856169,4952146.594266566,4088.712970665149,114017.3873619338,114763.1318441217,603169.5106371151,83832.3545775171,33952.49905306426,55191.38809682447,286669.9195931409,69650.87528977313,229552.9813086285,0,57082.15523496574,19343.38449709049,0,0,0,558732.5259986984,873680.0497235418,1462.791240548336,20430.42010889874,73811.1042928491,BO,0.0,835.2029627236892,optimal,31.18952273555726,3.8792290258254454,0.07336045622032754
225.0,225.0,ok,optimal,lcom,834.5604600737319,USD/ton,-17376050.989922,-26686565.85408695,18825.0506088,6021270.673245609,121633290.0759594,3289244.190919342,0,0,0,840.5650608539581,01.01.2025 00:00:00,31.12.2025 22:00:00,1,,,1.0,1.0,3.760815726851953,17.81718330573137,54.70668460049247,20000,205479.4520547945,2276436.137689232,19092,12540038.28734183,154469.5865734276,4.220199041976871,0,149293.7613089738,29689.10026030729,1.103041560239112,5.368985760422267,79312.31069539233,19466,22673,162053.2918515504,288,2.836019363388264,6493532.204098301,15388263.04240341,11183514.99933944,17237350.05768161,1999119.308959896,1153074.446320015,1409026.443557192,5734707.685855009,1651234.241768242,11166423.41044062,0,1333416.399307229,451853.7536004998,2547125.562062357,536898.5760422266,892190.2681010178,18510920.23366267,17213301.37247433,560798.7997942957,681169.5217856169,5489369.748705448,97405.09621154076,108621.4679998256,134171.5402249518,603169.5106371151,83832.3545775171,34584.33561942018,56348.18992088544,286669.9195931409,69243.91847251666,223277.4896605076,0,55916.34070322641,18948.32585491232,0,0,0,555200.8198849919,860468.5697496003,1485.555195388959,20430.42010889874,79470.33650490304,BO,0.0,834.5604600737319,optimal,30.54702008559991,3.7993170967454,0.11431262613128622
